"","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","stdDay"
"10454","13","5694","검역","隔離區","Lazaretto","9","5191","490","0","9","0.00","2021-08-22"
"10455","19","2452","전남","全南","Jeollanam-do","9","2160","273","9","0","132.43","2021-08-22"
"10456","571","74741","서울","首尔","Seoul","497","64796","9374","492","5","773.04","2021-08-22"
"10457","58","5153","강원","江原","Gangwon-do","15","4702","393","14","1","333.99","2021-08-22"
"10458","73","11043","인천","仁川","Incheon","66","9707","1263","64","2","375.25","2021-08-22"
"10459","1","910","세종","世宗","Sejong","1","839","70","1","0","255.74","2021-08-22"
"10460","2215","236353","합계","合计","Total","1626","206263","27875","1588","38","456.02","2021-08-22"
"10461","224","12961","대구","大邱","Daegu","51","12152","585","50","1","535.94","2021-08-22"
"10462","1","2405","제주","济州","Jeju","35","1931","473","35","0","356.49","2021-08-22"
"10463","25","3851","광주","光州","Gwangju","22","3579","247","22","0","265.57","2021-08-22"
"10464","136","10789","부산","釜山","Busan","113","9116","1537","110","3","318.08","2021-08-22"
"10465","34","5256","대전","大田","Daejeon","23","4349","873","23","0","359.05","2021-08-22"
"10466","41","3896","울산","蔚山","Ulsan","36","3478","377","36","0","342.95","2021-08-22"
"10467","72","4821","충북","忠北","Chungcheongbuk-do","46","4238","511","45","1","301.15","2021-08-22"
"10468","721","66699","경기","京畿","Gyeonggi-do","524","57697","8281","513","11","496.75","2021-08-22"
"10469","60","3286","전북","全北","Jeollabuk-do","21","2935","291","20","1","182.14","2021-08-22"
"10470","58","5179","강원","江原","Gangwon-do","26","4719","402","26","0","335.68","2021-08-23"
"10471","1","2437","제주","济州","Jeju","32","1965","471","32","0","361.23","2021-08-23"
"10472","1","921","세종","世宗","Sejong","11","849","71","11","0","258.83","2021-08-23"
"10473","30","9442","경남","庆南","Gyeongsangnam-do","54","8293","1119","52","2","282.68","2021-08-23"
"10474","73","11121","인천","仁川","Incheon","78","9781","1267","72","6","377.90","2021-08-23"
"10475","72","4864","충북","忠北","Chungcheongbuk-do","43","4271","521","42","1","303.84","2021-08-23"
"10476","2222","237770","합계","合计","Total","1417","207591","27957","1370","47","458.76","2021-08-23"
"10477","50","6411","충남","忠南","Chungcheongnam-do","68","5364","997","65","3","302.26","2021-08-23"
"10478","224","13018","대구","大邱","Daegu","57","12194","600","52","5","538.30","2021-08-23"
"10479","573","75129","서울","首尔","Seoul","388","65285","9271","383","5","777.05","2021-08-23"
"10480","25","3884","광주","光州","Gwangju","33","3588","271","33","0","267.85","2021-08-23"
"10481","136","10852","부산","釜山","Busan","63","9255","1461","63","0","319.93","2021-08-23"
"10482","19","2462","전남","全南","Jeollanam-do","10","2176","267","10","0","132.97","2021-08-23"
"10483","13","5714","검역","隔離區","Lazaretto","20","5191","510","0","20","0.00","2021-08-23"
"10484","60","3322","전북","全北","Jeollabuk-do","36","2951","311","36","0","184.14","2021-08-23"
"10485","34","5286","대전","大田","Daejeon","30","4366","886","30","0","361.09","2021-08-23"
"10486","88","6700","경북","庆北","Gyeongsangbuk-do","35","5911","701","34","1","253.84","2021-08-23"
"10487","724","67095","경기","京畿","Gyeonggi-do","396","57933","8438","392","4","499.70","2021-08-23"
"10488","41","3933","울산","蔚山","Ulsan","37","3499","393","37","0","346.21","2021-08-23"
"10489","2228","239277","합계","合计","Total","1507","209181","27868","1469","38","461.67","2021-08-24"
"10490","41","3959","울산","蔚山","Ulsan","26","3528","390","26","0","348.50","2021-08-24"
"10491","88","6731","경북","庆北","Gyeongsangbuk-do","31","5962","681","28","3","255.02","2021-08-24"
"10492","2","2467","제주","济州","Jeju","30","2018","447","30","0","365.68","2021-08-24"
"10493","224","13091","대구","大邱","Daegu","73","12270","597","72","1","541.32","2021-08-24"
"10494","51","6471","충남","忠南","Chungcheongnam-do","60","5392","1028","60","0","305.09","2021-08-24"
"10495","136","10913","부산","釜山","Busan","61","9388","1389","58","3","321.73","2021-08-24"
"10496","574","75565","서울","首尔","Seoul","436","65742","9249","428","8","781.56","2021-08-24"
"10497","59","5196","강원","江原","Gangwon-do","17","4779","358","16","1","336.78","2021-08-24"
"10498","19","2471","전남","全南","Jeollanam-do","9","2213","239","7","2","133.46","2021-08-24"
"10499","13","5726","검역","隔離區","Lazaretto","12","5192","521","0","12","0.00","2021-08-24"
"10500","60","3356","전북","全北","Jeollabuk-do","34","3000","296","33","1","186.02","2021-08-24"
"10501","72","4894","충북","忠北","Chungcheongbuk-do","30","4315","507","30","0","305.72","2021-08-24"
"10502","30","9511","경남","庆南","Gyeongsangnam-do","69","8437","1044","68","1","284.74","2021-08-24"
"10503","1","928","세종","世宗","Sejong","7","852","75","7","0","260.80","2021-08-24"
"10504","25","3896","광주","光州","Gwangju","12","3612","259","12","0","268.68","2021-08-24"
"10505","73","11184","인천","仁川","Incheon","63","9825","1286","62","1","380.04","2021-08-24"
"10506","34","5349","대전","大田","Daejeon","63","4374","941","63","0","365.40","2021-08-24"
"10507","726","67569","경기","京畿","Gyeonggi-do","474","58282","8561","469","5","503.23","2021-08-24"
"10508","2","2494","제주","济州","Jeju","27","2064","428","27","0","369.68","2021-08-25"
"10509","19","2479","전남","全南","Jeollanam-do","8","2247","213","7","1","133.89","2021-08-25"
"10510","225","13192","대구","大邱","Daegu","101","12335","632","99","2","545.50","2021-08-25"
"10511","73","11303","인천","仁川","Incheon","119","9973","1257","116","3","384.09","2021-08-25"
"10512","30","9615","경남","庆南","Gyeongsangnam-do","104","8554","1031","102","2","287.86","2021-08-25"
"10513","51","6547","충남","忠南","Chungcheongnam-do","76","5486","1010","74","2","308.67","2021-08-25"
"10514","139","10999","부산","釜山","Busan","86","9544","1316","86","0","324.27","2021-08-25"
"10515","60","3396","전북","全北","Jeollabuk-do","40","3021","315","38","2","188.24","2021-08-25"
"10516","41","3997","울산","蔚山","Ulsan","38","3568","388","35","3","351.84","2021-08-25"
"10517","13","5738","검역","隔離區","Lazaretto","12","5235","490","0","12","0.00","2021-08-25"
"10518","59","5242","강원","江原","Gangwon-do","46","4809","374","46","0","339.76","2021-08-25"
"10519","2237","241431","합계","合计","Total","2154","211161","28033","2113","41","465.82","2021-08-25"
"10520","1","944","세종","世宗","Sejong","16","860","83","16","0","265.29","2021-08-25"
"10521","72","4953","충북","忠北","Chungcheongbuk-do","59","4351","530","59","0","309.40","2021-08-25"
"10522","575","76242","서울","首尔","Seoul","677","66391","9276","673","4","788.56","2021-08-25"
"10523","88","6802","경북","庆北","Gyeongsangbuk-do","71","6052","662","69","2","257.71","2021-08-25"
"10524","730","68156","경기","京畿","Gyeonggi-do","587","58597","8829","579","8","507.60","2021-08-25"
"10525","34","5413","대전","大田","Daejeon","64","4421","958","64","0","369.77","2021-08-25"
"10526","25","3919","광주","光州","Gwangju","23","3653","241","23","0","270.26","2021-08-25"
"10527","19","2487","전남","全南","Jeollanam-do","8","2268","200","8","0","134.32","2021-08-26"
"10528","41","4037","울산","蔚山","Ulsan","40","3598","398","40","0","355.36","2021-08-26"
"10529","225","13287","대구","大邱","Daegu","95","12390","672","93","2","549.43","2021-08-26"
"10530","2","2524","제주","济州","Jeju","30","2121","401","30","0","374.13","2021-08-26"
"10531","88","6866","경북","庆北","Gyeongsangbuk-do","64","6128","650","64","0","260.13","2021-08-26"
"10532","72","4991","충북","忠北","Chungcheongbuk-do","38","4390","529","37","1","311.77","2021-08-26"
"10533","60","3441","전북","全北","Jeollabuk-do","45","3038","343","43","2","190.73","2021-08-26"
"10534","578","76812","서울","首尔","Seoul","570","66624","9610","566","4","794.46","2021-08-26"
"10535","144","11077","부산","釜山","Busan","78","9675","1258","77","1","326.57","2021-08-26"
"10536","36","5463","대전","大田","Daejeon","50","4444","983","50","0","373.19","2021-08-26"
"10537","59","5268","강원","江原","Gangwon-do","26","4855","354","25","1","341.45","2021-08-26"
"10538","737","68670","경기","京畿","Gyeonggi-do","514","59293","8640","504","10","511.43","2021-08-26"
"10539","30","9683","경남","庆南","Gyeongsangnam-do","68","8617","1036","64","4","289.89","2021-08-26"
"10540","52","6639","충남","忠南","Chungcheongnam-do","92","5596","991","91","1","313.01","2021-08-26"
"10541","25","3948","광주","光州","Gwangju","29","3673","250","29","0","272.26","2021-08-26"
"10542","1","954","세종","世宗","Sejong","10","865","88","10","0","268.10","2021-08-26"
"10543","2257","243313","합계","合计","Total","1882","212868","28188","1829","53","469.45","2021-08-26"
"10544","13","5761","검역","隔離區","Lazaretto","23","5235","513","0","23","0.00","2021-08-26"
"10545","75","11405","인천","仁川","Incheon","102","10058","1272","98","4","387.55","2021-08-26"
"10546","52","6699","충남","忠南","Chungcheongnam-do","60","5632","1015","60","0","315.84","2021-08-27"
"10547","73","5024","충북","忠北","Chungcheongbuk-do","33","4457","494","32","1","313.84","2021-08-27"
"10548","225","13377","대구","大邱","Daegu","90","12437","715","89","1","553.15","2021-08-27"
"10549","740","69218","경기","京畿","Gyeonggi-do","548","59537","8941","546","2","515.51","2021-08-27"
"10550","25","3962","광주","光州","Gwangju","14","3695","242","12","2","273.23","2021-08-27"
"10551","60","3482","전북","全北","Jeollabuk-do","41","3053","369","38","3","193.00","2021-08-27"
"10552","579","77368","서울","首尔","Seoul","556","67259","9530","552","4","800.21","2021-08-27"
"10553","59","5325","강원","江原","Gangwon-do","57","4878","388","56","1","345.14","2021-08-27"
"10554","1","963","세종","世宗","Sejong","9","873","89","9","0","270.63","2021-08-27"
"10555","88","6931","경북","庆北","Gyeongsangbuk-do","65","6173","670","62","3","262.60","2021-08-27"
"10556","75","11502","인천","仁川","Incheon","97","10190","1237","96","1","390.85","2021-08-27"
"10557","146","11145","부산","釜山","Busan","68","9809","1190","68","0","328.57","2021-08-27"
"10558","31","9756","경남","庆南","Gyeongsangnam-do","73","8709","1016","73","0","292.08","2021-08-27"
"10559","2265","245150","합계","合计","Total","1837","214670","28215","1809","28","473.00","2021-08-27"
"10560","13","5771","검역","隔離區","Lazaretto","10","5310","448","0","10","0.00","2021-08-27"
"10561","36","5520","대전","大田","Daejeon","57","4585","899","57","0","377.08","2021-08-27"
"10562","41","4057","울산","蔚山","Ulsan","20","3644","372","20","0","357.12","2021-08-27"
"10563","2","2547","제주","济州","Jeju","23","2146","399","23","0","377.54","2021-08-27"
"10564","19","2503","전남","全南","Jeollanam-do","16","2283","201","16","0","135.18","2021-08-27"
"10565","148","11221","부산","釜山","Busan","76","9894","1179","75","1","330.81","2021-08-28"
"10566","25","3982","광주","光州","Gwangju","20","3711","246","18","2","274.61","2021-08-28"
"10567","73","5069","충북","忠北","Chungcheongbuk-do","45","4497","499","44","1","316.65","2021-08-28"
"10568","53","6762","충남","忠南","Chungcheongnam-do","63","5674","1035","61","2","318.81","2021-08-28"
"10569","227","13453","대구","大邱","Daegu","76","12496","730","76","0","556.29","2021-08-28"
"10570","581","77937","서울","首尔","Seoul","569","67887","9469","559","10","806.09","2021-08-28"
"10571","13","5782","검역","隔離區","Lazaretto","11","5312","457","0","11","0.00","2021-08-28"
"10572","1","975","세종","世宗","Sejong","12","877","97","12","0","274.01","2021-08-28"
"10573","2276","246941","합계","合计","Total","1791","216986","27679","1736","55","476.45","2021-08-28"
"10574","60","3508","전북","全北","Jeollabuk-do","26","3068","380","21","5","194.45","2021-08-28"
"10575","19","2529","전남","全南","Jeollanam-do","26","2315","195","24","2","136.59","2021-08-28"
"10576","76","11597","인천","仁川","Incheon","95","10247","1274","91","4","394.08","2021-08-28"
"10577","88","6978","경북","庆北","Gyeongsangbuk-do","47","6229","661","46","1","264.38","2021-08-28"
"10578","59","5366","강원","江原","Gangwon-do","41","4915","392","39","2","347.80","2021-08-28"
"10579","743","69760","경기","京畿","Gyeonggi-do","542","60538","8479","532","10","519.55","2021-08-28"
"10580","31","9809","경남","庆南","Gyeongsangnam-do","53","8823","955","52","1","293.66","2021-08-28"
"10581","36","5566","대전","大田","Daejeon","46","4604","926","46","0","380.22","2021-08-28"
"10582","41","4079","울산","蔚山","Ulsan","22","3706","332","21","1","359.06","2021-08-28"
"10583","2","2568","제주","济州","Jeju","21","2193","373","19","2","380.65","2021-08-28"
"10584","60","3536","전북","全北","Jeollabuk-do","28","3118","358","26","2","196.00","2021-08-29"
"10585","53","6839","충남","忠南","Chungcheongnam-do","77","5706","1080","75","2","322.44","2021-08-29"
"10586","745","70240","경기","京畿","Gyeonggi-do","480","60851","8644","469","11","523.12","2021-08-29"
"10587","581","78454","서울","首尔","Seoul","517","68486","9387","508","9","811.44","2021-08-29"
"10588","13","5794","검역","隔離區","Lazaretto","12","5312","469","0","12","0.00","2021-08-29"
"10589","41","4115","울산","蔚山","Ulsan","36","3737","337","36","0","362.23","2021-08-29"
"10590","88","7032","경북","庆北","Gyeongsangbuk-do","54","6294","650","52","2","266.42","2021-08-29"
"10591","2","2581","제주","济州","Jeju","13","2238","341","12","1","382.58","2021-08-29"
"10592","1","977","세종","世宗","Sejong","2","883","93","2","0","274.57","2021-08-29"
"10593","25","4004","광주","光州","Gwangju","22","3729","250","22","0","276.13","2021-08-29"
"10594","36","5584","대전","大田","Daejeon","18","4714","834","18","0","381.45","2021-08-29"
"10595","19","2557","전남","全南","Jeollanam-do","28","2336","202","28","0","138.10","2021-08-29"
"10596","227","13510","대구","大邱","Daegu","57","12546","737","56","1","558.65","2021-08-29"
"10597","59","5401","강원","江原","Gangwon-do","35","4935","407","35","0","350.07","2021-08-29"
"10598","73","5099","충북","忠北","Chungcheongbuk-do","30","4547","479","30","0","318.52","2021-08-29"
"10599","2279","248560","합계","合计","Total","1619","218725","27556","1576","43","479.58","2021-08-29"
"10600","31","9862","경남","庆南","Gyeongsangnam-do","53","8928","903","52","1","295.25","2021-08-29"
"10601","148","11285","부산","釜山","Busan","64","9999","1138","64","0","332.70","2021-08-29"
"10602","77","11690","인천","仁川","Incheon","93","10366","1247","91","2","397.24","2021-08-29"
"10603","88","7073","경북","庆北","Gyeongsangbuk-do","41","6347","638","39","2","267.98","2021-08-30"
"10604","747","70648","경기","京畿","Gyeonggi-do","408","61284","8617","402","6","526.16","2021-08-30"
"10605","59","5430","강원","江原","Gangwon-do","29","4953","418","29","0","351.95","2021-08-30"
"10606","77","11754","인천","仁川","Incheon","64","10436","1241","63","1","399.41","2021-08-30"
"10607","31","9924","경남","庆南","Gyeongsangnam-do","62","9003","890","61","1","297.11","2021-08-30"
"10608","36","5613","대전","大田","Daejeon","29","4727","850","29","0","383.43","2021-08-30"
"10609","1","985","세종","世宗","Sejong","8","888","96","8","0","276.82","2021-08-30"
"10610","148","11342","부산","釜山","Busan","57","10181","1013","55","2","334.38","2021-08-30"
"10611","2284","250045","합계","合计","Total","1485","220358","27403","1424","61","482.44","2021-08-30"
"10612","73","5137","충북","忠北","Chungcheongbuk-do","38","4583","481","36","2","320.89","2021-08-30"
"10613","60","3562","전북","全北","Jeollabuk-do","26","3136","366","25","1","197.44","2021-08-30"
"10614","227","13595","대구","大邱","Daegu","85","12585","783","83","2","562.16","2021-08-30"
"10615","2","2593","제주","济州","Jeju","12","2288","303","12","0","384.36","2021-08-30"
"10616","582","78896","서울","首尔","Seoul","442","69037","9277","434","8","816.01","2021-08-30"
"10617","19","2586","전남","全南","Jeollanam-do","29","2352","215","27","2","139.67","2021-08-30"
"10618","13","5823","검역","隔離區","Lazaretto","29","5312","498","0","29","0.00","2021-08-30"
"10619","41","4151","울산","蔚山","Ulsan","36","3771","339","35","1","365.40","2021-08-30"
"10620","25","4034","광주","光州","Gwangju","30","3754","255","29","1","278.20","2021-08-30"
"10621","55","6899","충남","忠南","Chungcheongnam-do","60","5721","1123","57","3","325.27","2021-08-30"
"10622","31","9980","경남","庆南","Gyeongsangnam-do","56","9091","858","56","0","298.78","2021-08-31"
"10623","747","71081","경기","京畿","Gyeonggi-do","433","61601","8733","419","14","529.39","2021-08-31"
"10624","73","5152","충북","忠北","Chungcheongbuk-do","15","4624","455","15","0","321.83","2021-08-31"
"10625","36","5647","대전","大田","Daejeon","34","4737","874","34","0","385.76","2021-08-31"
"10626","227","13646","대구","大邱","Daegu","51","12629","790","50","1","564.27","2021-08-31"
"10627","19","2600","전남","全南","Jeollanam-do","14","2375","206","13","1","140.42","2021-08-31"
"10628","583","79352","서울","首尔","Seoul","456","69401","9368","452","4","820.73","2021-08-31"
"10629","2","2602","제주","济州","Jeju","9","2330","270","8","1","385.69","2021-08-31"
"10630","25","4053","광주","光州","Gwangju","19","3795","233","17","2","279.51","2021-08-31"
"10631","60","3588","전북","全北","Jeollabuk-do","26","3174","354","26","0","198.88","2021-08-31"
"10632","1","993","세종","世宗","Sejong","8","891","101","8","0","279.07","2021-08-31"
"10633","55","6937","충남","忠南","Chungcheongnam-do","38","5784","1098","37","1","327.06","2021-08-31"
"10634","2285","251416","합계","合计","Total","1371","221701","27430","1332","39","485.09","2021-08-31"
"10635","88","7100","경북","庆北","Gyeongsangbuk-do","27","6394","618","27","0","269.00","2021-08-31"
"10636","41","4175","울산","蔚山","Ulsan","24","3794","340","24","0","367.51","2021-08-31"
"10637","148","11386","부산","釜山","Busan","44","10272","966","44","0","335.68","2021-08-31"
"10638","77","11827","인천","仁川","Incheon","73","10492","1258","72","1","401.89","2021-08-31"
"10639","59","5460","강원","江原","Gangwon-do","30","5005","396","29","1","353.89","2021-08-31"
"10640","13","5836","검역","隔離區","Lazaretto","13","5312","511","0","13","0.00","2021-08-31"
"10641","73","5201","충북","忠北","Chungcheongbuk-do","49","0","5128","49","0","324.89","2021-09-01"
"10642","2","2612","제주","济州","Jeju","10","0","2610","9","1","387.17","2021-09-01"
"10643","2292","253439","합계","合计","Total","2024","0","251147","1991","33","488.99","2021-09-01"
"10644","55","7023","충남","忠南","Chungcheongnam-do","86","0","6968","86","0","331.11","2021-09-01"
"10645","59","5495","강원","江原","Gangwon-do","35","0","5436","35","0","356.16","2021-09-01"
"10646","228","13701","대구","大邱","Daegu","55","0","13473","54","1","566.54","2021-09-01"
"10647","31","10033","경남","庆南","Gyeongsangnam-do","53","0","10002","48","5","300.37","2021-09-01"
"10648","1","100.3","세종","世宗","Sejong","-892.7","0","99.3","10","0","28.19","2021-09-01"
"10649","36","5677","대전","大田","Daejeon","30","0","5641","30","0","387.80","2021-09-01"
"10650","19","2617","전남","全南","Jeollanam-do","17","0","2598","17","0","141.34","2021-09-01"
"10651","60","3614","전북","全北","Jeollabuk-do","26","0","3554","23","3","200.32","2021-09-01"
"10652","42","4246","울산","蔚山","Ulsan","71","0","4204","68","3","373.76","2021-09-01"
"10653","88","7144","경북","庆北","Gyeongsangbuk-do","44","0","7056","44","0","270.67","2021-09-01"
"10654","149","11455","부산","釜山","Busan","69","0","11306","68","1","337.71","2021-09-01"
"10655","750","71720","경기","京畿","Gyeonggi-do","639","0","70970","630","9","534.15","2021-09-01"
"10656","25","4090","광주","光州","Gwangju","37","0","4065","35","2","282.06","2021-09-01"
"10657","13","5841","검역","隔離區","Lazaretto","5","0","5828","0","5","0.00","2021-09-01"
"10658","584","80016","서울","首尔","Seoul","665","0","79432","662","3","827.61","2021-09-01"
"10659","77","11950","인천","仁川","Incheon","123","0","11873","123","0","406.07","2021-09-01"
"10660","2","2623","제주","济州","Jeju","11","2404","217","11","0","388.80","2021-09-02"
"10661","1","1010","세종","世宗","Sejong","909.7","906","103","7","0","283.84","2021-09-02"
"10662","587","80575","서울","首尔","Seoul","559","70699","9290","555","4","833.39","2021-09-02"
"10663","42","4288","울산","蔚山","Ulsan","42","3857","389","42","0","377.46","2021-09-02"
"10664","89","7186","경북","庆北","Gyeongsangbuk-do","42","6503","594","41","1","272.26","2021-09-02"
"10665","60","5522","강원","江原","Gangwon-do","27","5056","406","25","2","357.91","2021-09-02"
"10666","36","5738","대전","大田","Daejeon","61","4776","926","60","1","391.97","2021-09-02"
"10667","73","5228","충북","忠北","Chungcheongbuk-do","27","4705","450","27","0","326.58","2021-09-02"
"10668","2303","255399","합계","合计","Total","1960","226222","26874","1926","34","492.77","2021-09-02"
"10669","77","12073","인천","仁川","Incheon","123","10737","1259","120","3","410.25","2021-09-02"
"10670","19","2630","전남","全南","Jeollanam-do","13","2403","208","12","1","142.04","2021-09-02"
"10671","60","3632","전북","全北","Jeollabuk-do","18","3228","344","18","0","201.32","2021-09-02"
"10672","13","5846","검역","隔離區","Lazaretto","5","5346","487","0","5","0.00","2021-09-02"
"10673","753","72417","경기","京畿","Gyeonggi-do","697","63220","8444","387","10","539.35","2021-09-02"
"10674","228","13767","대구","大邱","Daegu","66","12734","805","66","0","569.27","2021-09-02"
"10675","55","7118","충남","忠南","Chungcheongnam-do","95","6036","1027","93","2","335.59","2021-09-02"
"10676","150","11526","부산","釜山","Busan","71","10523","853","69","2","339.80","2021-09-02"
"10677","33","10087","경남","庆南","Gyeongsangnam-do","54","9255","799","53","1","301.99","2021-09-02"
"10678","25","4132","광주","光州","Gwangju","42","3834","273","40","2","284.95","2021-09-02"
"10679","754","72937","경기","京畿","Gyeonggi-do","520","63992","8191","512","8","543.22","2021-09-03"
"10680","2308","257106","합계","合计","Total","1708","228618","26180","1674","34","496.07","2021-09-03"
"10681","13","5857","검역","隔離區","Lazaretto","11","5460","384","0","11","0.00","2021-09-03"
"10682","77","12191","인천","仁川","Incheon","118","10851","1263","115","3","414.26","2021-09-03"
"10683","2","2633","제주","济州","Jeju","10","2438","193","10","0","390.29","2021-09-03"
"10684","42","4323","울산","蔚山","Ulsan","35","3888","393","35","0","380.54","2021-09-03"
"10685","73","5258","충북","忠北","Chungcheongbuk-do","30","4776","409","30","0","328.45","2021-09-03"
"10686","25","4175","광주","光州","Gwangju","43","3856","294","41","2","287.92","2021-09-03"
"10687","588","81117","서울","首尔","Seoul","542","71343","9186","540","2","839.00","2021-09-03"
"10688","60","3660","전북","全北","Jeollabuk-do","28","3279","321","28","0","202.87","2021-09-03"
"10689","1","1014","세종","世宗","Sejong","4","915","98","4","0","284.97","2021-09-03"
"10690","60","5540","강원","江原","Gangwon-do","18","5098","382","18","0","359.08","2021-09-03"
"10691","150","11584","부산","釜山","Busan","58","10595","839","58","0","341.51","2021-09-03"
"10692","55","7199","충남","忠南","Chungcheongnam-do","81","6083","1061","77","4","339.41","2021-09-03"
"10693","34","10138","경남","庆南","Gyeongsangnam-do","51","9332","772","49","2","303.51","2021-09-03"
"10694","38","5784","대전","大田","Daejeon","46","4962","784","45","1","395.11","2021-09-03"
"10695","228","13819","대구","大邱","Daegu","52","12797","794","52","0","571.42","2021-09-03"
"10696","89","7232","경북","庆北","Gyeongsangbuk-do","46","6534","609","45","1","274.00","2021-09-03"
"10697","19","2645","전남","全南","Jeollanam-do","15","2419","207","15","0","142.85","2021-09-03"
"10698","755","73517","경기","京畿","Gyeonggi-do","580","64466","8296","576","4","547.54","2021-09-04"
"10699","1","1022","세종","世宗","Sejong","8","937","84","8","0","287.21","2021-09-04"
"10700","2","2641","제주","济州","Jeju","8","2465","174","8","0","391.47","2021-09-04"
"10701","25","4201","광주","光州","Gwangju","26","3885","291","24","2","289.71","2021-09-04"
"10702","590","81682","서울","首尔","Seoul","565","71865","9227","563","2","844.85","2021-09-04"
"10703","229","13861","대구","大邱","Daegu","42","12861","771","41","1","573.16","2021-09-04"
"10704","55","7298","충남","忠南","Chungcheongnam-do","99","6175","1068","97","2","344.08","2021-09-04"
"10705","89","7272","경북","庆北","Gyeongsangbuk-do","40","6605","578","39","1","275.51","2021-09-04"
"10706","39","5834","대전","大田","Daejeon","50","4993","802","50","0","398.53","2021-09-04"
"10707","60","3686","전북","全北","Jeollabuk-do","26","3301","325","25","1","204.31","2021-09-04"
"10708","2315","258909","합계","合计","Total","1803","230405","26189","1775","28","499.55","2021-09-04"
"10709","13","5863","검역","隔離區","Lazaretto","6","5486","364","0","6","0.00","2021-09-04"
"10710","60","5585","강원","江原","Gangwon-do","45","5140","385","45","0","361.99","2021-09-04"
"10711","78","12289","인천","仁川","Incheon","98","10920","1291","98","0","417.59","2021-09-04"
"10712","42","4370","울산","蔚山","Ulsan","47","3928","400","47","0","384.68","2021-09-04"
"10713","19","2675","전남","全南","Jeollanam-do","30","2430","226","28","2","144.47","2021-09-04"
"10714","34","10190","경남","庆南","Gyeongsangnam-do","52","9443","713","49","3","305.07","2021-09-04"
"10715","151","11635","부산","釜山","Busan","51","10681","803","49","2","343.02","2021-09-04"
"10716","73","5288","충북","忠北","Chungcheongbuk-do","30","4824","391","28","2","330.33","2021-09-04"
"10717","74","5305","충북","忠北","Chungcheongbuk-do","17","4863","368","17","0","331.39","2021-09-05"
"10718","2321","260400","합계","合计","Total","1490","232334","25744","1460","29","502.43","2021-09-05"
"10719","25","4240","광주","光州","Gwangju","39","3885","330","38","1","292.40","2021-09-05"
"10720","2","2648","제주","济州","Jeju","7","2495","151","7","0","392.51","2021-09-05"
"10721","34","10242","경남","庆南","Gyeongsangnam-do","52","9513","695","52","0","306.63","2021-09-05"
"10722","229","13881","대구","大邱","Daegu","20","12925","727","20","0","573.99","2021-09-05"
"10723","19","2691","전남","全南","Jeollanam-do","16","2437","235","15","1","145.34","2021-09-05"
"10724","1","1025","세종","世宗","Sejong","3","949","75","3","0","288.06","2021-09-05"
"10725","89","7314","경북","庆北","Gyeongsangbuk-do","42","6661","564","39","3","277.11","2021-09-05"
"10726","60","3700","전북","全北","Jeollabuk-do","14","3328","312","14","0","205.09","2021-09-05"
"10727","151","11674","부산","釜山","Busan","39","10753","770","38","1","344.17","2021-09-05"
"10728","42","4411","울산","蔚山","Ulsan","41","3961","408","41","0","388.29","2021-09-05"
"10729","592","82190","서울","首尔","Seoul","508","72569","9029","505","3","850.10","2021-09-05"
"10730","55","7371","충남","忠南","Chungcheongnam-do","73","6219","1097","73","0","347.52","2021-09-05"
"10731","13","5872","검역","隔離區","Lazaretto","9","5501","358","0","9","0.00","2021-09-05"
"10732","60","5609","강원","江原","Gangwon-do","24","5162","387","22","2","363.55","2021-09-05"
"10733","39","5872","대전","大田","Daejeon","38","5060","773","38","0","401.13","2021-09-05"
"10734","79","12389","인천","仁川","Incheon","100","11021","1289","98","2","420.99","2021-09-05"
"10735","757","73965","경기","京畿","Gyeonggi-do","448","65032","8176","441","7","550.87","2021-09-05"
"10736","89","7352","경북","庆北","Gyeongsangbuk-do","38","6691","572","37","1","278.55","2021-09-06"
"10737","2327","261774","합계","合计","Total","1375","233695","25752","1351","24","505.08","2021-09-06"
"10738","80","12472","인천","仁川","Incheon","83","11069","1323","80","3","423.81","2021-09-06"
"10739","593","82654","서울","首尔","Seoul","464","72973","9088","462","2","854.90","2021-09-06"
"10740","25","4268","광주","光州","Gwangju","28","3909","334","27","1","294.33","2021-09-06"
"10741","42","4450","울산","蔚山","Ulsan","39","3986","422","38","1","391.72","2021-09-06"
"10742","2","2657","제주","济州","Jeju","9","2519","136","9","0","393.84","2021-09-06"
"10743","19","2695","전남","全南","Jeollanam-do","4","2449","227","4","0","145.55","2021-09-06"
"10744","34","10299","경남","庆南","Gyeongsangnam-do","57","9576","689","57","0","308.33","2021-09-06"
"10745","759","74365","경기","京畿","Gyeonggi-do","400","65468","8138","398","2","553.85","2021-09-06"
"10746","1","1029","세종","世宗","Sejong","4","952","76","4","0","289.18","2021-09-06"
"10747","61","5634","강원","江原","Gangwon-do","25","5197","376","23","2","365.17","2021-09-06"
"10748","229","13924","대구","大邱","Daegu","43","12995","700","42","1","575.77","2021-09-06"
"10749","55","7433","충남","忠南","Chungcheongnam-do","62","6275","1103","61","1","350.44","2021-09-06"
"10750","60","3707","전북","全北","Jeollabuk-do","7","2246","1401","7","0","205.48","2021-09-06"
"10751","39","5902","대전","大田","Daejeon","30","5078","785","29","1","403.17","2021-09-06"
"10752","74","5329","충북","忠北","Chungcheongbuk-do","24","4889","366","22","2","332.89","2021-09-06"
